Data,Method,Parc,R,CIs_R_1,CIs_R_2,MAE,CIs_MAE_1,CIs_MAE_2,Delta_R,CIs_Delta_R_1,CIs_Delta_R_2,Delta_MAE,CIs_Delta_MAE_1,CIs_Delta_MAE_2
Age_gender_TBrainVolume,glmnet,NaN,-0.183926262681404,-0.280286644016572,-0.0893737801030204,5.77616106083905,5.36857248371319,6.25646254080041,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_TBrainVolume,randomF,NaN,0.0615104997430201,-0.0380300264862815,0.164459429324455,5.80731687979934,5.37265006503026,6.24215343229612,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_TBrainVolume,SVR,NaN,-0.0544954423094024,-0.153840110783998,0.042345969584314,5.87123930704983,5.41767059503266,6.31331246533871,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_TBrainVolume,Xgboost,NaN,0.0859262065759786,-0.0083919691821103,0.184224023876772,5.92016107594999,5.46831338590975,6.38847242155919,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_TBrainVolume_Contrast,glmnet,160,-0.0173433162633687,-0.117837578188519,0.0862582130243631,5.86664621555768,5.40119295020737,6.33559644450088,0.166582946418036,0.0426938592163481,0.312771388633216,0.0904851547186372,-0.0510475829484922,0.228259195095133
Age_gender_TBrainVolume_Contrast,randomF,160,0.0773245252944115,-0.0147116589474824,0.175913070379853,5.80040694987462,5.33016517621215,6.29907284233429,0.0158140255513914,-0.110067071448432,0.135817824125452,-0.00690992992472417,-0.199401683774393,0.188636503190942
Age_gender_TBrainVolume_Contrast,SVR,160,-0.0210669857347517,-0.102980250126905,0.0707916474293227,5.90432161762541,5.43310610859045,6.39391582318079,0.0334284565746507,-0.0867619123532793,0.157647740187281,0.0330823105755824,-0.118189663317657,0.198494219891003
Age_gender_TBrainVolume_Contrast,Xgboost,160,0.137709717346674,0.0376623652456279,0.228989303997602,5.70629479865926,5.22992425565745,6.16830501096178,0.0517835107706957,-0.090016976487585,0.190978100757139,-0.213866277290733,-0.477337348876626,0.0226392515862597
Age_gender_TBrainVolume_Contrast,glmnet,640,0.0888817285797108,-0.0209025103175871,0.185376141710526,5.69115414850887,5.21953204655053,6.16604037907455,0.272807991261115,0.118943204384269,0.409859075797559,-0.0850069123301775,-0.225523776723105,0.0385381485223628
Age_gender_TBrainVolume_Contrast,randomF,640,0.139033675533282,0.0417009649060468,0.223546489083625,5.67295884894186,5.2081659305294,6.1307643564763,0.0775231757902624,-0.0463567644965838,0.193460872655262,-0.134358030857486,-0.280954966049366,0.00644240837503363
Age_gender_TBrainVolume_Contrast,SVR,640,0.0951704379823446,-0.0164773079310656,0.20270563631561,5.69708064035973,5.25678629780861,6.11942200810587,0.149665880291747,0.00163856045250237,0.293565571556758,-0.174158666690095,-0.313166237697441,-0.0396501565680354
Age_gender_TBrainVolume_Contrast,Xgboost,640,0.133580826537106,0.0298527205799602,0.233794998018273,5.68668845128118,5.23779180797751,6.18312174001903,0.0476546199611271,-0.084415499343884,0.183880264878714,-0.233472624668807,-0.47447173397279,0.0101696045085511
Age_gender_TBrainVolume_Contrast,glmnet,2560,0.087129471775231,-0.0131284835231399,0.178603844088082,5.74985561002783,5.31890377179046,6.21162267638279,0.271055734456635,0.125212922874754,0.402463620470459,-0.0263054508112175,-0.151273331270794,0.0843357712187505
Age_gender_TBrainVolume_Contrast,randomF,2560,0.170392345104344,0.0715780656724027,0.262130807147628,5.63939516725189,5.21159954898514,6.09458350278524,0.108881845361324,-0.00705662480970358,0.2269850103105,-0.167921712547451,-0.309992309562702,-0.0211780602501546
Age_gender_TBrainVolume_Contrast,SVR,2560,-0.0207454116878996,-0.124944761705046,0.0863689675445338,5.81396807650403,5.34751781578928,6.27200456609157,0.0337500306215028,-0.104360023189669,0.178732977402902,-0.0572712305457914,-0.212397662766416,0.102714360716446
Age_gender_TBrainVolume_Contrast,Xgboost,2560,0.174464720903115,0.0741874303208279,0.271811512381409,5.55867280525433,5.08735837757428,6.04592646990001,0.0885385143271359,-0.0411083467222973,0.210573671450415,-0.361488270695664,-0.602919535087197,-0.114376533446938
Age_gender_TBrainVolume_Contrast,glmnet,AAL,0.0366834144572191,-0.060332908090515,0.125799655137771,5.82454986313112,5.37799939860323,6.2752934819571,0.220609677138623,0.0963684636722625,0.345954576052231,0.0483888022920747,-0.100766663910536,0.194317401392857
Age_gender_TBrainVolume_Contrast,randomF,AAL,0.0687044373465823,-0.0298952087739899,0.155207179630697,5.82967544256281,5.37347770782067,6.33178060444205,0.00719393760356222,-0.114272743289645,0.117748464814355,0.022358562763463,-0.154262065962937,0.217276616831696
Age_gender_TBrainVolume_Contrast,SVR,AAL,0.0076745934835349,-0.0790018373847988,0.099232373256344,5.94164693466437,5.49462155507922,6.40812758318477,0.0621700357929373,-0.0754972206609487,0.182663753244151,0.070407627614542,-0.116698537460691,0.260666922468017
Age_gender_TBrainVolume_Contrast,Xgboost,AAL,0.126976829254997,0.0401926260008449,0.219898063871924,5.82345447080065,5.36093125841892,6.32190792298509,0.0410506226790182,-0.0788471848116309,0.165379669117357,-0.0967066051493388,-0.373206540023353,0.186926823838466
Age_gender_TBrainVolume_CT,glmnet,160,0.117213156218877,0.0207267072429375,0.217806498753862,5.77551021486617,5.3400687270943,6.21140934854651,0.301139418900281,0.180185456771834,0.425784492005289,-0.000650845972877789,-0.155267342457522,0.152224262107235
Age_gender_TBrainVolume_CT,randomF,160,-0.0107579449583534,-0.0951131388702376,0.0890931692340241,5.76617985439035,5.3582622278582,6.23429471135407,-0.0722684447013735,-0.192100882287138,0.0410779137462352,-0.0411370254089967,-0.153851060281065,0.0789522225368895
