Data,Method,Parc,R,CIs_R_1,CIs_R_2,MAE,CIs_MAE_1,CIs_MAE_2,Delta_R,CIs_Delta_R_1,CIs_Delta_R_2,Delta_MAE,CIs_Delta_MAE_1,CIs_Delta_MAE_2
Age_gender_scanner_TBrainVolume,glmnet,NaN,0.198811178069402,0.105418967005478,0.286545724039931,6.16353951215942,5.67453312858819,6.67151290585064,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_scanner_TBrainVolume,randomF,NaN,0.196996117445083,0.0895965488004392,0.291607533914462,6.18675393622378,5.71052042391771,6.710946204959,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_scanner_TBrainVolume,SVR,NaN,0.184531609981509,0.0948370762164379,0.273206388805662,6.07486918146879,5.54461193441085,6.60826346558738,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_scanner_TBrainVolume,Xgboost,NaN,0.221265230183226,0.118232395872465,0.317028939309671,6.20292814966904,5.71758080524813,6.70258037477498,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_scanner_TBrainVolume_Contrast,glmnet,160,0.215882098395864,0.12471896526626,0.294411621427632,6.02936517378386,5.47548911237384,6.60546920625864,0.0170709203264611,-0.0885742434498476,0.147156551225083,-0.134174338375563,-0.898382588102782,0.591443592127884
Age_gender_scanner_TBrainVolume_Contrast,randomF,160,0.189360680012327,0.0966484021956109,0.286062641082894,6.04547104203252,5.53659224958492,6.56233304839113,-0.00763543743275541,-0.163166873904206,0.129404611823087,-0.141282894191263,-0.835986503085732,0.574377900831462
Age_gender_scanner_TBrainVolume_Contrast,SVR,160,0.0934608757434671,-0.0119362467271981,0.191967198377853,6.09122057772136,5.570349672254,6.6820307894606,-0.0910707342380421,-0.219443083894167,0.0477832250599708,0.0163513962525776,-0.743038153915962,0.810185242518999
Age_gender_scanner_TBrainVolume_Contrast,Xgboost,160,0.201496645393011,0.0994965282295542,0.299256351393482,6.15250571174727,5.61014154922864,6.72835000093318,-0.0197685847902151,-0.160175455033532,0.135247628748039,-0.0504224379217728,-0.774286217597562,0.635105879182001
Age_gender_scanner_TBrainVolume_Contrast,glmnet,640,0.19396065607197,0.101122020288588,0.280495005567295,6.20486512085485,5.68314459295606,6.73694576826182,-0.00485052199743266,-0.120516868326581,0.13163529940212,0.0413256086954288,-0.732577925426813,0.76982840882234
Age_gender_scanner_TBrainVolume_Contrast,randomF,640,0.189603648167054,0.0870364291291561,0.295631765295858,6.06084438898229,5.4993612965299,6.61738464881357,-0.00739246927802822,-0.156803096444972,0.141519502783831,-0.125909547241495,-0.795255544218487,0.619087193951493
Age_gender_scanner_TBrainVolume_Contrast,SVR,640,0.217145203877864,0.11725968817401,0.310440433858456,5.93399066461281,5.41547792587477,6.47114015325925,0.0326135938963546,-0.0940193790908212,0.172066304455532,-0.140878516855971,-0.951445973424188,0.634049086996411
Age_gender_scanner_TBrainVolume_Contrast,Xgboost,640,0.135826305144041,0.0342796127449167,0.234877481186,6.16737196530849,5.65390349353969,6.7376362876787,-0.0854389250391854,-0.229596049521717,0.07186088689456,-0.0355561843605487,-0.854183633137012,0.677971448451692
Age_gender_scanner_TBrainVolume_Contrast,glmnet,2560,0.230600914538265,0.139983067732151,0.308340785004902,6.09625743840164,5.63529692011961,6.58767528113082,0.0317897364688621,-0.0840876287142035,0.170618109744746,-0.0672820737577844,-0.821250647739447,0.678904645483332
Age_gender_scanner_TBrainVolume_Contrast,randomF,2560,0.173735472670167,0.0712411653374944,0.274324664763308,6.07663686288758,5.56463254327487,6.57179688340653,-0.0232606447749155,-0.177637675247826,0.130424398227972,-0.110117073336197,-0.819286851411885,0.585379810261775
Age_gender_scanner_TBrainVolume_Contrast,SVR,2560,0.185576001843809,0.0831851743503352,0.28069370461048,5.98991498771932,5.47333623916297,6.50060302617408,0.00104439186230018,-0.131002804197808,0.133157792115232,-0.0849541937494687,-0.84006336624241,0.719328596070624
Age_gender_scanner_TBrainVolume_Contrast,Xgboost,2560,0.110253352744309,0.00409197309172184,0.205501540892729,6.18025515427603,5.65690714202965,6.7356287112906,-0.111011877438917,-0.240309510228978,0.0354964355433432,-0.0226729953930143,-0.782528664454941,0.653878167312664
Age_gender_scanner_TBrainVolume_Contrast,glmnet,AAL,0.159891725162888,0.0605897616298571,0.257667689685394,6.13453553855884,5.61591362313974,6.6558550851101,-0.0389194529065146,-0.155587585147086,0.101772094464947,-0.0290039736005827,-0.785348571579097,0.618359997377103
Age_gender_scanner_TBrainVolume_Contrast,randomF,AAL,0.178477864982427,0.0720192605236064,0.279374761435774,6.09388304203087,5.56974233901935,6.62603467380341,-0.0185182524626552,-0.16411346238473,0.118324205137798,-0.0928708941929068,-0.858658557387384,0.621597147637669
Age_gender_scanner_TBrainVolume_Contrast,SVR,AAL,0.0874786994541874,-0.00943647204940052,0.180118251596726,6.08956582730271,5.58356432225936,6.62967814734938,-0.0970529105273218,-0.210967703504954,0.0432722184360648,0.0146966458339266,-0.702444263992268,0.807396545515954
Age_gender_scanner_TBrainVolume_Contrast,Xgboost,AAL,0.192186054439765,0.0818243895537746,0.289980962016886,6.17332922985403,5.6665130856937,6.71087101602686,-0.0290791757434614,-0.18382960740025,0.138396469654605,-0.0295989198150126,-0.755084844331768,0.626101885288543
Age_gender_scanner_TBrainVolume_CT,glmnet,160,0.124317782136242,0.022635645535575,0.215039424862838,6.1353749054819,5.61366209644658,6.6929807517222,-0.0744933959331608,-0.202217697557661,0.0704819943146156,-0.0281646066775219,-0.765867518184916,0.714926797119328
Age_gender_scanner_TBrainVolume_CT,randomF,160,0.131035657357432,0.0280458824764219,0.238079745663651,6.11192118286662,5.59341833546725,6.6622497948002,-0.0659604600876509,-0.214059692631373,0.0786573013189584,-0.0748327533571658,-0.797480008845838,0.683103029178509
Age_gender_scanner_TBrainVolume_CT,SVR,160,0.0368094259547991,-0.0700320266434824,0.139840444226081,6.10324001007868,5.62924147483171,6.69117575654956,-0.14772218402671,-0.285934999103241,-0.00837048934375117,0.0283708286098969,-0.7361956212617,0.796599111715103
Age_gender_scanner_TBrainVolume_CT,Xgboost,160,0.118110806343444,0.00443803719527845,0.233592679958148,6.21109129640353,5.64639502386088,6.72779590301934,-0.103154423839782,-0.243072189082366,0.0578311276543135,0.0081631467344927,-0.771200127509672,0.760664511646449
Age_gender_scanner_TBrainVolume_CT,glmnet,640,0.213017865938536,0.11510266713631,0.304631142892966,6.08578963969966,5.5840276785011,6.60096480886379,0.0142066878691336,-0.0973594072391534,0.159776675710993,-0.0777498724597629,-0.817988743143556,0.665795688910756
Age_gender_scanner_TBrainVolume_CT,randomF,640,0.119040635078442,0.0113475857174164,0.231427181904072,6.11021522008751,5.60880496083387,6.64485063724862,-0.0779554823666408,-0.220044401392842,0.0746275287886232,-0.0765387161362723,-0.838310483695301,0.618148264041332
Age_gender_scanner_TBrainVolume_CT,SVR,640,0.0733973985248509,-0.029262221443529,0.175102235061576,6.07841656918947,5.52452936610912,6.60191970926873,-0.111134211456658,-0.22867228713684,0.0290049242215175,0.00354738772068863,-0.72628045550168,0.734312832210276
Age_gender_scanner_TBrainVolume_CT,Xgboost,640,-0.00440937162411462,-0.120494858714022,0.115451383164187,6.40467794539186,5.86263954015474,6.97670664406348,-0.225674601807341,-0.375871557598306,-0.0598644475879988,0.201749795722822,-0.617569500421361,0.955205050381747
Age_gender_scanner_TBrainVolume_CT,glmnet,2560,0.156876823645562,0.059972142928577,0.249896826017977,6.12876659050715,5.61039980907735,6.65705852685639,-0.0419343544238402,-0.152713330637845,0.104827693079777,-0.0347729216522694,-0.78525013746608,0.658394965717234
Age_gender_scanner_TBrainVolume_CT,randomF,2560,0.142140108864813,0.0278512254544746,0.243445990695246,6.09646785725581,5.59731034136027,6.6784929858663,-0.0548560085802699,-0.196701828497593,0.0895422318865921,-0.090286078967968,-0.865635580599922,0.696632253004898
Age_gender_scanner_TBrainVolume_CT,SVR,2560,-0.0920022371902765,-0.191659134884395,0.0192877643782313,6.14689939294289,5.64004211836601,6.69534840001571,-0.276533847171786,-0.406235364783699,-0.139371359710059,0.0720302114741038,-0.749396946602027,0.859862303585806
Age_gender_scanner_TBrainVolume_CT,Xgboost,2560,0.0229584265286634,-0.086387377708927,0.135449465650594,6.31650155437879,5.77055488145056,6.87925948255975,-0.198306803654563,-0.346240953607271,-0.0301724407363492,0.113573404709753,-0.695154878390393,0.780736135057181
Age_gender_scanner_TBrainVolume_CT,glmnet,AAL,0.179196515190713,0.0821319410992852,0.269418092200435,6.067948261294,5.57981735839348,6.59622077764308,-0.0196146628786892,-0.145164125207522,0.124736290487584,-0.0955912508654242,-0.876627011322167,0.558792960801626
Age_gender_scanner_TBrainVolume_CT,randomF,AAL,0.130787803954671,0.0263497906797924,0.23172757456447,6.115312727742,5.60745612934731,6.65994731450908,-0.0662083134904117,-0.212795020021061,0.0755016317925447,-0.0714412084817795,-0.80353599401154,0.620006545607726
Age_gender_scanner_TBrainVolume_CT,SVR,AAL,0.101769808722922,-0.0188853161203013,0.217215689787024,6.07593185276074,5.52101435715578,6.65077456461333,-0.0827618012585869,-0.224791018628886,0.0724094852306907,0.00106267129195192,-0.770792919124407,0.765312191064023
Age_gender_scanner_TBrainVolume_CT,Xgboost,AAL,0.120296181724023,0.0108526367522718,0.225017952955801,6.29141835404493,5.7729373648147,6.82335114282025,-0.100969048459203,-0.242061172545107,0.056018681609781,0.0884902043758924,-0.685323216041586,0.83570546026729
