Data,Method,Parc,R,CIs_R_1,CIs_R_2,MAE,CIs_MAE_1,CIs_MAE_2,Delta_R,CIs_Delta_R_1,CIs_Delta_R_2,Delta_MAE,CIs_Delta_MAE_1,CIs_Delta_MAE_2
Age_gender_scanner_TBrainVolume,glmnet,NaN,0.189965650629904,0.0764622730870385,0.293740043600159,9.80015541422872,9.08275540915036,10.6184737919632,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_scanner_TBrainVolume,randomF,NaN,0.167548110618041,0.0692326980505245,0.262122705627684,9.86609981976248,9.12164728434337,10.6329357652423,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_scanner_TBrainVolume,SVR,NaN,0.21012942107409,0.093221947398728,0.335975128072481,9.76393994337169,9.00295064490323,10.4982416463525,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_scanner_TBrainVolume,Xgboost,NaN,0.162701672300126,0.0707870456559936,0.257353322529651,10.0867920320277,9.33849177348085,10.8264769412208,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_scanner_TBrainVolume_Contrast,glmnet,160,0.189396149217248,0.0895292123469052,0.280092091928338,9.81034495831962,9.0986657884163,10.6410940689949,-0.000569501412655715,-0.128200811053184,0.151308559583866,0.0101895440909008,-1.18302002702307,0.996262997411423
Age_gender_scanner_TBrainVolume_Contrast,randomF,160,0.227800248141631,0.133622016533609,0.316719417025673,9.75505633087973,8.99062034257166,10.6335407009374,0.0602521375235898,-0.061560557125161,0.197950199829315,-0.111043488882757,-1.32587521564469,0.850867938828477
Age_gender_scanner_TBrainVolume_Contrast,SVR,160,0.143178585130001,0.0505171625265607,0.232284813484536,9.95599432563936,9.18313625715638,10.7805339419076,-0.0669508359440888,-0.189776538295006,0.0959319117697037,0.192054382267665,-0.979795079383934,1.20503344911294
Age_gender_scanner_TBrainVolume_Contrast,Xgboost,160,0.218487021445317,0.1106079645344,0.310293974663639,9.97236568146172,9.18107762612587,10.6946350602079,0.0557853491451903,-0.070027652313308,0.19034352187977,-0.114426350565958,-1.29548818414861,0.940650782309287
Age_gender_scanner_TBrainVolume_Contrast,glmnet,640,0.187322267933852,0.0835133425030234,0.28859338127365,9.88621654272774,9.10372021306501,10.7157301914767,-0.00264338269605197,-0.123228509117895,0.149216955131908,0.0860611284990132,-1.05782230312233,1.01190792893064
Age_gender_scanner_TBrainVolume_Contrast,randomF,640,0.197346122048048,0.0894400099529564,0.296322284203039,9.81629064923254,9.07564006147276,10.6390561173194,0.0297980114300061,-0.0926549533457246,0.17182626768749,-0.0498091705299437,-1.13226982879013,0.908608099537156
Age_gender_scanner_TBrainVolume_Contrast,SVR,640,0.160483537770628,0.0628669370870391,0.257896709572535,9.96083515501493,9.19895052890124,10.7074551232971,-0.0496458833034613,-0.168436071411891,0.112856491293532,0.196895211643232,-0.943438142530895,1.19394042689105
Age_gender_scanner_TBrainVolume_Contrast,Xgboost,640,0.245599890139813,0.151546617375797,0.337062199949608,9.67787351161652,8.91950989820412,10.4521078104487,0.0828982178396863,-0.0492690282324997,0.219045624539809,-0.408918520411161,-1.61331715859657,0.616304245205293
Age_gender_scanner_TBrainVolume_Contrast,glmnet,2560,0.223039523814596,0.119732165561476,0.326708334226745,9.74714040897856,8.99557609725,10.4856055722144,0.0330738731846915,-0.0865534882954326,0.191272734634852,-0.053015005250165,-1.1623765047835,0.914912933580831
Age_gender_scanner_TBrainVolume_Contrast,randomF,2560,0.151370724030524,0.0588928515465083,0.253760637551214,9.92970558485287,9.21051435888405,10.7020854788912,-0.0161773865875172,-0.143027428013701,0.126086542651983,0.0636057650903901,-1.12305156223016,1.04049690809503
Age_gender_scanner_TBrainVolume_Contrast,SVR,2560,0.13592164519745,0.0504775318066425,0.228776788205134,9.9770091300795,9.22080520014041,10.7239940172477,-0.0742077758766393,-0.20148731296037,0.101708050207781,0.213069186707807,-0.908977990130482,1.14852821931647
Age_gender_scanner_TBrainVolume_Contrast,Xgboost,2560,0.135775739981985,0.0311056418699274,0.245388228309632,10.046494539119,9.26848089465097,10.8459102220772,-0.0269259323181416,-0.161659478815146,0.132282614085446,-0.0402974929086852,-1.24121144192278,0.972834710575661
Age_gender_scanner_TBrainVolume_Contrast,glmnet,AAL,0.177664952317096,0.0857069862048536,0.272158964847228,9.88944309973184,9.18101819006263,10.6326986646364,-0.0123006983128078,-0.136293550419842,0.131348965928579,0.0892876855031162,-1.06250634767864,0.989718264338285
Age_gender_scanner_TBrainVolume_Contrast,randomF,AAL,0.173635699832468,0.0792563686029557,0.26477178302346,9.894685151661,9.12939522331234,10.7121842438148,0.00608758921442659,-0.139122679137329,0.15164076485972,0.0285853318985172,-1.14340267111436,1.06787985324126
Age_gender_scanner_TBrainVolume_Contrast,SVR,AAL,0.0810676479201924,-0.0223279555512863,0.179996376981273,10.0700356059922,9.32922112524024,10.8233725510383,-0.129061773153897,-0.255377621900658,0.0482117180747678,0.306095662620537,-0.911725316928727,1.31614019071863
Age_gender_scanner_TBrainVolume_Contrast,Xgboost,AAL,0.160238397725599,0.0546289342651612,0.262112421756329,10.0982834576904,9.3805581295129,10.8198855796793,-0.00246327457452725,-0.12986877036111,0.134688341237893,0.0114914256626815,-1.20483067410051,1.11055678900937
Age_gender_scanner_TBrainVolume_CT,glmnet,160,0.165322124773247,0.0663762119401261,0.25570084573892,9.90833241150872,9.19153228262726,10.6678577748442,-0.0246435258566568,-0.152509500680453,0.1240513582868,0.108176997279994,-1.02358722183251,1.10043817784955
Age_gender_scanner_TBrainVolume_CT,randomF,160,0.0664464747431573,-0.0345954374498832,0.169956768847349,10.0541137493172,9.3135485432722,10.8833973441209,-0.101101635874884,-0.243778576575082,0.0539462621395002,0.188013929554755,-1.03621982326242,1.16886839867014
Age_gender_scanner_TBrainVolume_CT,SVR,160,0.0205310577874434,-0.0805726593372014,0.113236893638428,10.1371488032891,9.31862557449863,10.9292760235539,-0.189598363286646,-0.332076207315652,-0.0257926027765866,0.373208859917392,-0.81544362726209,1.46777191554601
Age_gender_scanner_TBrainVolume_CT,Xgboost,160,0.0127844235765493,-0.0963378383479219,0.130990114573954,10.4420613270489,9.59027488435267,11.2527989158946,-0.149917248723577,-0.27495135698865,-0.00909148947576166,0.355269295021218,-0.829123494382076,1.33683356503153
Age_gender_scanner_TBrainVolume_CT,glmnet,640,0.135173629542216,0.0330023167113367,0.227738361310653,9.9913483483066,9.23893561926084,10.7802281601096,-0.0547920210876884,-0.173642813379516,0.102113204339136,0.191192934077874,-1.07068823969563,1.14097035955546
Age_gender_scanner_TBrainVolume_CT,randomF,640,0.061683265742126,-0.0331136419629077,0.166738615452071,10.0506632318446,9.33716158896671,10.8512278392782,-0.105864844875915,-0.239733454402307,0.0492063267406061,0.184563412082104,-0.995425555346548,1.13513994949953
Age_gender_scanner_TBrainVolume_CT,SVR,640,0.0294071530591825,-0.0732926968400301,0.13058909671044,10.0911593187707,9.30130593209338,10.9003834594646,-0.180722268014907,-0.320086666230639,-0.00659009135585023,0.327219375399054,-0.765456120131167,1.26742340418344
Age_gender_scanner_TBrainVolume_CT,Xgboost,640,0.00626609561511238,-0.0893214708325277,0.112781821948126,10.2967912448011,9.44976482969342,11.0700793305704,-0.156435576685014,-0.271729246663926,-0.0135010227625504,0.209999212773402,-0.944367138150638,1.21086764795393
Age_gender_scanner_TBrainVolume_CT,glmnet,2560,0.101207851166979,0.00772651912627496,0.205499456238424,10.0717180255769,9.33298169523366,10.8553616884836,-0.088757799462925,-0.203567008526516,0.071510378994083,0.271562611348172,-0.914573507220036,1.29041041255784
Age_gender_scanner_TBrainVolume_CT,randomF,2560,0.0857231750084938,-0.0366252868823019,0.205101330165653,10.0373085149211,9.30795724672243,10.8216543877027,-0.0818249356095476,-0.214952992223212,0.081303915346713,0.171208695158661,-0.90740028794629,1.24930917698186
Age_gender_scanner_TBrainVolume_CT,SVR,2560,-0.028648953527444,-0.12055198297741,0.0676689133478963,10.1854658252487,9.37643786546247,10.9372391199982,-0.238778374601534,-0.361166689041655,-0.0810875890119171,0.421525881876988,-0.693509481895282,1.47666702691803
Age_gender_scanner_TBrainVolume_CT,Xgboost,2560,-0.0160113620480339,-0.126034521446804,0.0921228417477522,10.3472129044126,9.54405085245768,11.2078500858023,-0.17871303434816,-0.320553617004395,-0.030763430801519,0.260420872384875,-0.902702089840387,1.20863323369302
Age_gender_scanner_TBrainVolume_CT,glmnet,AAL,0.168915931741175,0.0640907091363352,0.27081891572598,9.89638790694029,9.13441618162799,10.665891332267,-0.0210497188887293,-0.144940239009115,0.147909256715079,0.0962324927115663,-1.10844080503007,1.04837262192415
Age_gender_scanner_TBrainVolume_CT,randomF,AAL,0.0633974666158221,-0.0530447685068554,0.170395207325738,10.0532458239919,9.30950142188438,10.8665732214599,-0.104150644002219,-0.23355970877182,0.0391630573547212,0.187146004229415,-0.986007639103392,1.16761568048642
Age_gender_scanner_TBrainVolume_CT,SVR,AAL,0.0321123873517276,-0.0755032309150792,0.134189901430423,10.0759828510785,9.26729190132609,10.968422750687,-0.178017033722362,-0.295474451007967,0.00425028316322545,0.312042907706834,-0.994713417332044,1.27735776824202
Age_gender_scanner_TBrainVolume_CT,Xgboost,AAL,0.142913602982524,0.0230515917432336,0.26132848046309,10.1411716892043,9.28242420165007,10.9187063001733,-0.019788069317602,-0.139459915195033,0.118891230432613,0.0543796571765949,-1.12877586722045,1.10038933872191
