Data,Method,Parc,R,CIs_R_1,CIs_R_2,MAE,CIs_MAE_1,CIs_MAE_2,Delta_R,CIs_Delta_R_1,CIs_Delta_R_2,Delta_MAE,CIs_Delta_MAE_1,CIs_Delta_MAE_2
Age_gender_scanner_TBrainVolume,glmnet,NaN,0.210643442652226,0.1055509465801,0.30464734912808,7.97516298822452,7.43986212905665,8.51461808842135,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_scanner_TBrainVolume,randomF,NaN,0.226989116529124,0.133299427387177,0.316005592463476,7.96838269947275,7.42997734090978,8.51272103785366,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_scanner_TBrainVolume,SVR,NaN,0.196650512576476,0.100871637279338,0.290276892839626,8.0435395786355,7.53263339746094,8.58411402382637,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_scanner_TBrainVolume,Xgboost,NaN,0.206827577545491,0.0974326755157866,0.30614151510126,8.08205370990166,7.58736548162316,8.59443518636121,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_scanner_TBrainVolume_Contrast,glmnet,160,0.178644001137169,0.0682200521217023,0.284017462996344,8.08344966279712,7.56063439952832,8.5919919561266,-0.0319994415150567,-0.192689861238107,0.136502890666109,0.108286674572604,-0.716934596583247,0.819059790619947
Age_gender_scanner_TBrainVolume_Contrast,randomF,160,0.1511233019196,0.0493000918374239,0.23634858813424,8.08310758996865,7.57231712097223,8.64012189642737,-0.0758658146095244,-0.214574311595773,0.0605829504150338,0.114724890495899,-0.664149962531844,0.764024715944422
Age_gender_scanner_TBrainVolume_Contrast,SVR,160,0.0596958447642318,-0.0344067728116249,0.148488649558178,8.21815303138805,7.62913158538555,8.78616737583085,-0.136954667812244,-0.264121267886085,0.00327917275225678,0.174613452752549,-0.643163717280995,0.827800785372786
Age_gender_scanner_TBrainVolume_Contrast,Xgboost,160,0.077039740577183,-0.0288751791863812,0.163661606931355,8.26336421914009,7.72591509438086,8.89948846485989,-0.129787836968308,-0.267365236923945,0.0171183989348752,0.181310509238431,-0.651361376129235,0.856029095400135
Age_gender_scanner_TBrainVolume_Contrast,glmnet,640,0.189579130682633,0.0861044061846457,0.290956602212362,8.03242112647435,7.4859463572461,8.59286877183935,-0.0210643119695932,-0.157099681599719,0.122481280767791,0.0572581382498338,-0.741740509925456,0.742121714342267
Age_gender_scanner_TBrainVolume_Contrast,randomF,640,0.0951658777803917,-0.007469730876884,0.195911507311246,8.16828089314542,7.64381001098652,8.70635326631078,-0.131823238748733,-0.266516339243698,0.00823933793230046,0.199898193672667,-0.551057172982905,0.891677430398776
Age_gender_scanner_TBrainVolume_Contrast,SVR,640,0.22271424947399,0.113526090141627,0.320365963312909,7.96803657354697,7.407779212375,8.51570643654563,0.0260637368975142,-0.0954705991560165,0.155567454974328,-0.0755030050885255,-0.924812731053807,0.566549554712943
Age_gender_scanner_TBrainVolume_Contrast,Xgboost,640,0.0461153170282227,-0.056166258206207,0.141687363232618,8.32317275580624,7.77312807866036,8.92218152090866,-0.160712260517268,-0.282906036992679,-0.0142542584353422,0.241119045904586,-0.600971763127434,0.977778227204461
Age_gender_scanner_TBrainVolume_Contrast,glmnet,2560,0.181638018314419,0.076376254467412,0.276475203422816,8.02459922596155,7.44437166387561,8.60374164791597,-0.029005424337807,-0.163309986598082,0.118702244844218,0.0494362377370283,-0.754661489922282,0.682119125588691
Age_gender_scanner_TBrainVolume_Contrast,randomF,2560,0.143721104543614,0.0351021393057472,0.246203191596823,8.13678694928493,7.58269176685865,8.65681145797958,-0.08326801198551,-0.206268532084734,0.0654145237661784,0.168404249812185,-0.630950437329992,0.866075245970921
Age_gender_scanner_TBrainVolume_Contrast,SVR,2560,0.210402229982144,0.110625498185744,0.297169038432502,8.00955345298697,7.43247918925773,8.6237834424274,0.0137517174056682,-0.11342074330983,0.14945796955892,-0.0339861256485268,-0.869455453386629,0.68742529892256
Age_gender_scanner_TBrainVolume_Contrast,Xgboost,2560,0.120430640764395,0.0167987861281854,0.224866020632808,8.17649260171517,7.61837570989099,8.73036281596202,-0.0863969367810954,-0.225805400709022,0.0696350814519897,0.0944388918135157,-0.755278300976293,0.80726207911804
Age_gender_scanner_TBrainVolume_Contrast,glmnet,AAL,0.18474331442173,0.0820150671292912,0.290802509161312,8.04880317714514,7.48281166001076,8.60292874861915,-0.0259001282304957,-0.155946450670848,0.136548872276827,0.0736401889206189,-0.783028239483669,0.752681416701273
Age_gender_scanner_TBrainVolume_Contrast,randomF,AAL,0.195693809574774,0.0950565081763504,0.283994526657736,8.0343205968362,7.49607704950111,8.54859694953302,-0.0312953069543503,-0.14466706839467,0.111665176151275,0.0659378973634555,-0.714246147024481,0.734889570777192
Age_gender_scanner_TBrainVolume_Contrast,SVR,AAL,0.0598039694253607,-0.0427434023874106,0.152783164956901,8.32318053631597,7.79995930023173,8.92155372894259,-0.136846543151115,-0.262842154769422,0.0124290459174305,0.279640957680472,-0.503780419467097,0.912279604862517
Age_gender_scanner_TBrainVolume_Contrast,Xgboost,AAL,0.154906772098558,0.0482305754494751,0.256893816480697,8.0875691395489,7.54645748506236,8.67672303885468,-0.0519208054469328,-0.194166473185162,0.103649439187472,0.00551542964724305,-0.86142094930013,0.668311500023876
Age_gender_scanner_TBrainVolume_CT,glmnet,160,0.13590735625261,0.0233353318989386,0.241541394717464,8.14823086300883,7.63529086760053,8.73444143680722,-0.074736086399616,-0.214547488149715,0.0800057250769531,0.173067874784309,-0.672826644021204,0.860622951086424
Age_gender_scanner_TBrainVolume_CT,randomF,160,-0.0163480332145204,-0.114726928331277,0.0811793449190314,8.27649593669373,7.75052404266622,8.82971530282571,-0.243337149743645,-0.371853865665209,-0.102026574390699,0.308113237220984,-0.471426742319303,0.912012930234771
Age_gender_scanner_TBrainVolume_CT,SVR,160,-0.1222323824817,-0.226446185877382,-0.0142674632007997,8.33924144078552,7.79751623549475,8.91994231384929,-0.318882895058176,-0.450175882498539,-0.174487776955109,0.295701862150024,-0.570626843883392,0.989341233982713
Age_gender_scanner_TBrainVolume_CT,Xgboost,160,-0.00252612482388437,-0.112686228582032,0.111073830751209,8.43432738038791,7.87557419075454,9.05333667156125,-0.209353702369375,-0.357833824007071,-0.0511903344789624,0.352273670486252,-0.505443646559702,1.02225900550191
Age_gender_scanner_TBrainVolume_CT,glmnet,640,0.167605356479452,0.0607616075361043,0.270817676119213,8.12960917112656,7.58142227417095,8.65927525732939,-0.0430380861727735,-0.177945930437177,0.104400851505124,0.154446182902035,-0.615137309474867,0.815954647420114
Age_gender_scanner_TBrainVolume_CT,randomF,640,-0.0515913699995698,-0.148023235854172,0.0441022711870949,8.26760700287417,7.76279229493585,8.81261766355188,-0.278580486528694,-0.402540694186996,-0.138212535461953,0.299224303401417,-0.459150760745686,0.969244301821149
Age_gender_scanner_TBrainVolume_CT,SVR,640,-0.0786412332109351,-0.188036026220806,0.0323996943100729,8.39938242152358,7.83612620562885,8.98704547571229,-0.275291745787411,-0.407110553033021,-0.119214261071559,0.355842842888084,-0.532617694260809,1.06597972828146
Age_gender_scanner_TBrainVolume_CT,Xgboost,640,-0.0181480544685403,-0.131463063177481,0.122258863133279,8.38738343209931,7.84255332526425,8.97186678631575,-0.224975632014031,-0.359158523853147,-0.0427816064577625,0.305329722197657,-0.523520157028493,1.03700416606977
Age_gender_scanner_TBrainVolume_CT,glmnet,2560,0.0741083443459311,-0.030490553147787,0.176201396515649,8.2357173122416,7.69518096371326,8.84469807511363,-0.136535098306295,-0.26864775898904,0.0191112654335134,0.260554324017082,-0.584032912471227,0.92065893233729
Age_gender_scanner_TBrainVolume_CT,randomF,2560,-0.120777591599245,-0.218185745593041,-0.0220473319371596,8.28819954434496,7.79744169850289,8.83096154633215,-0.34776670812837,-0.464790977663032,-0.212189837420365,0.319816844872208,-0.483813256082301,1.02640508629455
Age_gender_scanner_TBrainVolume_CT,SVR,2560,-0.0190319039203498,-0.124157511553566,0.0801324377934229,8.2506133880139,7.71970886937911,8.80072049762365,-0.215682416496826,-0.327444397347911,-0.0887495775554094,0.207073809378404,-0.653174298842048,0.81387660557546
Age_gender_scanner_TBrainVolume_CT,Xgboost,2560,-0.0193601351089563,-0.119929826635422,0.0873744710941819,8.4099316767753,7.85238603323944,8.9970361063303,-0.226187712654447,-0.359135559084906,-0.0799848433970338,0.327877966873643,-0.529179150079564,1.04559102334267
Age_gender_scanner_TBrainVolume_CT,glmnet,AAL,0.142989835489593,0.0339650619399949,0.243553551487387,8.16067634262721,7.65591542323013,8.69510512529154,-0.0676536071626331,-0.202652743487176,0.0866452599376335,0.185513354402689,-0.552973685750748,0.861976191627121
Age_gender_scanner_TBrainVolume_CT,randomF,AAL,0.10818232727049,-0.00145347670033177,0.210762572692726,8.16360994028751,7.60378522586876,8.7544278794681,-0.118806789258635,-0.249792301778767,0.0354170238967604,0.195227240814758,-0.655078690028653,0.877104244543709
Age_gender_scanner_TBrainVolume_CT,SVR,AAL,0.0915183435651008,-0.0214608510157418,0.199061348014678,8.26121183228516,7.69157527414951,8.81066716610886,-0.105132169011375,-0.224203812181803,0.0427353595404868,0.217672253649662,-0.634419820164742,0.88205139372003
Age_gender_scanner_TBrainVolume_CT,Xgboost,AAL,0.0909924052569509,-0.0114575508015429,0.195089435391089,8.25115498104043,7.65147812373054,8.80601062196674,-0.11583517228854,-0.250364056158612,0.0332552013088297,0.169101271138773,-0.699526158902927,0.86824837992014
