Data,Method,Parc,R,CIs_R_1,CIs_R_2,MAE,CIs_MAE_1,CIs_MAE_2,Delta_R,CIs_Delta_R_1,CIs_Delta_R_2,Delta_MAE,CIs_Delta_MAE_1,CIs_Delta_MAE_2
Age_gender_scanner_TBrainVolume,glmnet,NaN,0.111687968820964,0.00951275335902976,0.210481453722416,7.06545756668128,6.57431020797148,7.59486804901006,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_scanner_TBrainVolume,randomF,NaN,0.123094215278262,0.0180676730696797,0.218721685787644,7.02674470998179,6.47476738466796,7.61498925996328,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_scanner_TBrainVolume,SVR,NaN,0.0688545350369366,-0.0355126142726474,0.163820978043553,7.07900301241851,6.50576772804914,7.63664464959499,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_scanner_TBrainVolume,Xgboost,NaN,0.133247973714816,0.0414385000184176,0.224059387989133,7.20376517193747,6.68922605091224,7.74343606635111,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_scanner_TBrainVolume_Contrast,glmnet,160,0.07606864421311,-0.0299903426857115,0.174506575433844,7.04858924389786,6.47388573431898,7.64920187059143,-0.0356193246078544,-0.183109846767843,0.136049853860847,-0.016868322783429,-0.878251630481628,0.717555251210802
Age_gender_scanner_TBrainVolume_Contrast,randomF,160,0.15549954843973,0.0486042443906169,0.266803369415795,6.93361637918672,6.36702191587697,7.5108189946463,0.0324053331614684,-0.111202123288941,0.163773572378602,-0.0931283307950723,-0.924929302251126,0.631690399889397
Age_gender_scanner_TBrainVolume_Contrast,SVR,160,0.153810781171173,0.0769048365410619,0.237607633984228,6.86740179626891,6.26640976974814,7.4825575314499,0.0849562461342365,-0.0494364953647894,0.218683641040482,-0.211601216149603,-1.13819746132529,0.412117220914302
Age_gender_scanner_TBrainVolume_Contrast,Xgboost,160,0.268842925243854,0.178038853439703,0.362884578062581,6.89916319623795,6.34933510036836,7.43422209789602,0.135594951529038,-0.0121812856558443,0.24217348186792,-0.304601975699522,-1.12630623956686,0.371485182076446
Age_gender_scanner_TBrainVolume_Contrast,glmnet,640,0.0379434507265282,-0.0792396520050672,0.169875981847103,7.09908656830616,6.45756123021727,7.71725796558889,-0.0737445180944362,-0.232971719998756,0.0920384690723543,0.0336290016248748,-0.926524333958148,0.714962423579552
Age_gender_scanner_TBrainVolume_Contrast,randomF,640,0.0756675056670332,-0.0293979158242754,0.181725104675058,7.01838917395451,6.46459702090026,7.64489628813542,-0.0474267096112289,-0.19189553382146,0.0918157227215902,-0.00835553602728112,-0.897394413650174,0.686080586168779
Age_gender_scanner_TBrainVolume_Contrast,SVR,640,0.133110205154637,0.0276584871329793,0.232378612582394,6.95778316335357,6.36893168903135,7.54188822468737,0.0642556701177008,-0.0732606319542212,0.213694861183814,-0.121219849064942,-0.990009571427455,0.558457057987414
Age_gender_scanner_TBrainVolume_Contrast,Xgboost,640,0.18349745704257,0.0940080450986457,0.267639385634626,7.02713111478107,6.49359544380966,7.64982232443229,0.0502494833277537,-0.0837969300902901,0.166851646740007,-0.176634057156402,-1.05624509448847,0.563665531883555
Age_gender_scanner_TBrainVolume_Contrast,glmnet,2560,0.0466381088057547,-0.0604759190472815,0.157789397806596,7.08439880659271,6.53463859137756,7.68925125208229,-0.0650498600152097,-0.200763725740874,0.0820878105354085,0.0189412399114293,-0.783744012623717,0.759147577543483
Age_gender_scanner_TBrainVolume_Contrast,randomF,2560,0.00673152944765282,-0.0980976205191952,0.117914662712972,7.05149020755645,6.51174257290364,7.66232700841268,-0.116362685830609,-0.255075684626919,0.0263796760967402,0.0247454975746608,-0.866311925959831,0.706726648532583
Age_gender_scanner_TBrainVolume_Contrast,SVR,2560,0.131290169066215,0.0158455773241634,0.248809093058914,6.96733020489256,6.3896615391177,7.56284960575414,0.0624356340292784,-0.0842530644475265,0.228153404808709,-0.111672807525951,-0.959634218944796,0.547950070657801
Age_gender_scanner_TBrainVolume_Contrast,Xgboost,2560,0.0862486209122393,-0.0116106638507635,0.184209691844324,7.09029726811349,6.55962793229368,7.67065986654318,-0.0469993528025768,-0.182998893804464,0.0789891365618766,-0.113467903823984,-0.966636300415375,0.663677961701532
Age_gender_scanner_TBrainVolume_Contrast,glmnet,AAL,-0.0116754971970408,-0.110044279907323,0.0881188594073123,7.1425159777958,6.58205632368987,7.70199093636158,-0.123363466018005,-0.252140571738266,0.0256202986688038,0.0770584111145141,-0.829003663348333,0.788470237540408
Age_gender_scanner_TBrainVolume_Contrast,randomF,AAL,0.098953159963229,-0.0102786493515961,0.19304234769302,6.99939811157326,6.45903999834781,7.57505537336667,-0.024141055315033,-0.16782906568724,0.104021350373497,-0.0273465984085366,-0.934709488921934,0.647725635374806
Age_gender_scanner_TBrainVolume_Contrast,SVR,AAL,0.0345771380917063,-0.0687538270021781,0.139262312679747,7.07601018251618,6.54230329379307,7.68005964294017,-0.0342773969452304,-0.165302116802783,0.122262751474669,-0.00299282990233429,-0.948646111697085,0.671482333545606
Age_gender_scanner_TBrainVolume_Contrast,Xgboost,AAL,0.126268909076116,0.0256350369505519,0.220833911513639,7.22296019625073,6.64912592675075,7.79220962524414,-0.00697906463869982,-0.15156392907732,0.114926640827284,0.019195024313257,-0.874140563418385,0.746484099669233
Age_gender_scanner_TBrainVolume_CT,glmnet,160,-0.0660131961975049,-0.137421046764505,0.0108241587792373,7.14747453329681,6.61581377998541,7.76112967490348,-0.177701165018469,-0.304620993059688,-0.043517224155094,0.0820169666155284,-0.840699065709322,0.712854972062851
Age_gender_scanner_TBrainVolume_CT,randomF,160,-0.0242150129493331,-0.134882599787887,0.0768196543661593,7.0971820351317,6.54378873871097,7.65377984759122,-0.147309228227595,-0.30197739196516,-0.00158932209791676,0.0704373251499035,-0.853994886873245,0.74357308526529
Age_gender_scanner_TBrainVolume_CT,SVR,160,0.0237115973551126,-0.0691666418204256,0.122162013170525,7.19052793370367,6.59526270986178,7.81675032733972,-0.045142937681824,-0.172973615882752,0.105246934115999,0.111524921285156,-0.780698241470133,0.79782320285313
Age_gender_scanner_TBrainVolume_CT,Xgboost,160,0.0651863956912461,-0.0316336080428003,0.167456673803756,7.15679172904695,6.57623871101821,7.77343361699548,-0.06806157802357,-0.211580096602006,0.0445389094459291,-0.0469734428905193,-0.796929882249228,0.67068573922822
Age_gender_scanner_TBrainVolume_CT,glmnet,640,-0.0171854348719158,-0.102916774638691,0.083000186390377,7.08791531654529,6.49295121266218,7.67130478328832,-0.12887340369288,-0.272429999370491,0.0334851087326655,0.0224577498640066,-0.900621798239861,0.716341208689032
Age_gender_scanner_TBrainVolume_CT,randomF,640,-0.108525674857498,-0.209720251765165,-0.0133381266562579,7.13123206071258,6.56654859922916,7.73554659559004,-0.23161989013576,-0.387372435161325,-0.0973345621093206,0.104487350730789,-0.746158776613191,0.771238368620471
Age_gender_scanner_TBrainVolume_CT,SVR,640,0.0523574071515429,-0.0427971937090795,0.160690684616446,7.05039479927088,6.48490788555438,7.61916191795265,-0.0164971278853938,-0.166260735677756,0.14328900852637,-0.0286082131476357,-0.871346990812108,0.690408906275604
Age_gender_scanner_TBrainVolume_CT,Xgboost,640,-0.0397086114023856,-0.141461923623268,0.0667952747251273,7.34983938127838,6.83996924092947,7.9614157926281,-0.172956585117202,-0.310336894355462,-0.0589517667289002,0.146074209340913,-0.727041817236866,0.923774319903581
Age_gender_scanner_TBrainVolume_CT,glmnet,2560,-0.00584206932326383,-0.10461921152837,0.088930989630771,7.0487994098526,6.49315245755508,7.6974293221725,-0.117530038144228,-0.255727974899952,0.0433920660648211,-0.0166581568286848,-0.913508508513833,0.702393989910231
Age_gender_scanner_TBrainVolume_CT,randomF,2560,-0.0736116760340324,-0.189935147082508,0.0426835804018669,7.09238685017166,6.55060366361501,7.70387959510764,-0.196705891312294,-0.355606808887288,-0.0406147123359831,0.0656421401898664,-0.822192213310523,0.749623606568996
Age_gender_scanner_TBrainVolume_CT,SVR,2560,-0.0668698383978972,-0.169570871799843,0.0212327305249191,7.08823661183118,6.45501801155686,7.68128218630154,-0.135724373434834,-0.268380014531443,0.00970721981312962,0.00923359941266622,-0.863209680479313,0.68522993858081
Age_gender_scanner_TBrainVolume_CT,Xgboost,2560,-0.0016402332574282,-0.0956198384380768,0.106000751257894,7.23987371271307,6.69210428705557,7.8606231206048,-0.134888206972244,-0.26979431730016,-0.00679303682991858,0.036108540775599,-0.808158695861985,0.807251207756274
Age_gender_scanner_TBrainVolume_CT,glmnet,AAL,-0.18782302769653,-0.286214817975798,-0.0797024378249393,7.10380551990637,6.54658310929513,7.67577186386189,-0.299510996517495,-0.420000941630044,-0.147667243230582,0.0383479532250837,-0.822777432736675,0.771971775684745
Age_gender_scanner_TBrainVolume_CT,randomF,AAL,-0.134995796849605,-0.22623394539007,-0.0495743777183148,7.11974757621831,6.57749202366642,7.73231281032351,-0.258090012127867,-0.405016030071224,-0.130438985888819,0.0930028662365165,-0.742256417670774,0.823837999934518
Age_gender_scanner_TBrainVolume_CT,SVR,AAL,-0.0754607698748352,-0.169034763190415,0.0261216773511545,7.15482023092511,6.59622693129886,7.76241982228572,-0.144315304911772,-0.264383005924112,-0.00893922046582013,0.0758172185065966,-0.83875686224636,0.760273788096546
Age_gender_scanner_TBrainVolume_CT,Xgboost,AAL,0.017381323828235,-0.0935059558053593,0.112814611102918,7.29256929970313,6.71940364785102,7.87507427099979,-0.115866649886581,-0.264532564000842,0.00309187444390047,0.0888041277656608,-0.750063415401238,0.898383863044507
